generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,actions
1105,-21.0,0.70740646,0.0062942193,0,"[[0.9465861  0.00174298 0.00375918 0.00135544 0.00124949 0.04530684]
 [0.9290872  0.00180888 0.00348386 0.00139605 0.00118663 0.06303734]
 [0.9290872  0.00180888 0.00348386 0.00139605 0.00118663 0.06303734]
 [0.9290872  0.00180888 0.00348386 0.00139605 0.00118663 0.06303734]
 [0.9290872  0.00180888 0.00348386 0.00139605 0.00118663 0.06303734]]",424.90738,2.8757642e-05,"[[-0.2540389 ]
 [-0.44083917]
 [-0.44083917]
 [-0.44083917]]"
1110,-21.0,0.70598,0.0009799019,0,"[[0.9398989  0.00223057 0.00494263 0.00170245 0.00156948 0.04965599]
 [0.9196385  0.00230266 0.00449091 0.00175864 0.00148237 0.07032689]
 [0.9196385  0.00230266 0.00449091 0.00175864 0.00148237 0.07032689]
 [0.9196385  0.00230266 0.00449091 0.00175864 0.00148237 0.07032689]
 [0.9196385  0.00230266 0.00449091 0.00175864 0.00148237 0.07032689]]",389.93616,2.8685823e-05,"[[-0.28396496]
 [-0.4949193 ]
 [-0.4949193 ]
 [-0.4949193 ]]"
1115,-21.0,0.66307855,0.002275324,0,"[[0.92540514 0.00235193 0.00587155 0.0019112  0.0017383  0.06272183]
 [0.88180405 0.00251053 0.00553297 0.00200191 0.00156297 0.10658754]
 [0.88180405 0.00251053 0.00553297 0.00200191 0.00156297 0.10658754]
 [0.88180405 0.00251053 0.00553297 0.00200191 0.00156297 0.10658754]
 [0.88180405 0.00251053 0.00553297 0.00200191 0.00156297 0.10658754]]",406.25006,2.8614184e-05,"[[-0.31549427]
 [-0.49168947]
 [-0.49168947]
 [-0.49168947]]"
1120,-21.0,0.46927845,0.021233208,0,"[[8.35703790e-01 5.15393680e-03 1.20683359e-02 4.65057511e-03
  4.46691597e-03 1.37956485e-01]
 [8.36602390e-01 4.10514558e-03 1.23757005e-01 9.66933207e-04
  6.64118677e-04 3.39044221e-02]
 [4.68850911e-01 1.32396456e-03 5.28570414e-01 6.68258363e-05
  3.59359437e-05 1.15192542e-03]
 [7.89670050e-01 3.51719698e-03 1.88942134e-01 5.96966129e-04
  3.92913847e-04 1.68807488e-02]
 [6.10996306e-01 4.50393464e-03 1.01814074e-02 3.91913997e-03
  2.80739227e-03 3.67591828e-01]]",342.8437,2.8542721e-05,"[[-0.34116638]
 [-0.40897417]
 [-0.5162342 ]
 [-0.42818555]]"
1125,-21.0,0.46665433,0.024814634,0,"[[7.3850334e-01 9.0501001e-03 1.8179692e-02 8.1992093e-03 8.0048917e-03
  2.1806282e-01]
 [7.3231483e-01 8.6589810e-03 1.3009074e-01 2.9220604e-03 2.1880351e-03
  1.2382534e-01]
 [4.7848380e-01 3.8935228e-03 5.0660580e-01 4.2244024e-04 2.6758251e-04
  1.0326885e-02]
 [7.1928412e-01 7.9857558e-03 1.9125901e-01 2.1591696e-03 1.5711492e-03
  7.7740826e-02]
 [5.2273858e-01 7.5728074e-03 1.6460750e-02 6.1674532e-03 4.8790365e-03
  4.4218141e-01]]",376.16214,2.8471439e-05,"[[-0.37462246]
 [-0.41493052]
 [-0.50267047]
 [-0.43029338]]"
1130,-21.0,0.5923934,0.014925219,0,"[[7.9037100e-01 8.6990697e-03 1.8837888e-02 7.8394022e-03 7.9836091e-03
  1.6626894e-01]
 [6.7693752e-01 8.2354769e-03 1.8040599e-02 7.0317429e-03 6.2394594e-03
  2.8351524e-01]
 [8.1277740e-01 7.9423636e-03 7.9813369e-02 3.4442756e-03 3.2119353e-03
  9.2810757e-02]
 [6.8699402e-01 4.5895921e-03 2.9238680e-01 7.5376622e-04 6.7532517e-04
  1.4600424e-02]
 [6.8768311e-01 4.4244644e-03 2.9416609e-01 6.9951039e-04 6.2966591e-04
  1.2397185e-02]]",368.69516,2.840033e-05,"[[-0.34243745]
 [-0.41903976]
 [-0.41805127]
 [-0.5006872 ]]"
1135,-21.0,0.5745722,0.008329993,0,"[[0.81646895 0.00694103 0.01615265 0.0066733  0.00663076 0.14713326]
 [0.6978781  0.00646707 0.01571627 0.0060668  0.00519306 0.26867867]
 [0.6978781  0.00646707 0.01571627 0.0060668  0.00519306 0.26867867]
 [0.6978781  0.00646707 0.01571627 0.0060668  0.00519306 0.26867867]
 [0.6978781  0.00646707 0.01571627 0.0060668  0.00519306 0.26867867]]",380.77246,2.8329401e-05,"[[-0.2619154 ]
 [-0.41759226]
 [-0.41759226]
 [-0.41759226]]"
1140,-21.0,0.52823377,0.010041173,0,"[[0.8469446  0.00482226 0.01267559 0.00446639 0.0043815  0.12670974]
 [0.7076545  0.00486145 0.01234488 0.00407938 0.00340541 0.26765445]
 [0.7076545  0.00486145 0.01234488 0.00407938 0.00340541 0.26765445]
 [0.7076545  0.00486145 0.01234488 0.00407938 0.00340541 0.26765445]
 [0.7076545  0.00486145 0.01234488 0.00407938 0.00340541 0.26765445]]",391.6627,2.8258653e-05,"[[-0.18149574]
 [-0.46297997]
 [-0.46297997]
 [-0.46297997]]"
1145,-21.0,0.4977793,0.01873672,0,"[[0.8854583  0.00372072 0.01007939 0.00337325 0.00321407 0.09415426]
 [0.77555376 0.00410119 0.0100813  0.0033242  0.00261539 0.20432407]
 [0.77555376 0.00410119 0.0100813  0.0033242  0.00261539 0.20432407]
 [0.77555376 0.00410119 0.0100813  0.0033242  0.00261539 0.20432407]
 [0.77555376 0.00410119 0.0100813  0.0033242  0.00261539 0.20432407]]",392.10098,2.8188078e-05,"[[-0.1828908 ]
 [-0.43880376]
 [-0.43880376]
 [-0.43880376]]"
1150,-21.0,0.585497,0.005689225,0,"[[0.87597203 0.00431231 0.01196583 0.00375877 0.0038966  0.10009451]
 [0.7888451  0.00478435 0.01256681 0.00359471 0.00340002 0.18680902]
 [0.7888451  0.00478435 0.01256681 0.00359471 0.00340002 0.18680902]
 [0.7888451  0.00478435 0.01256681 0.00359471 0.00340002 0.18680902]
 [0.7888451  0.00478435 0.01256681 0.00359471 0.00340002 0.18680902]]",376.12643,2.8117684e-05,"[[-0.3805682]
 [-0.3779887]
 [-0.3779887]
 [-0.3779887]]"
1155,-21.0,0.615335,0.0024435287,0,"[[9.2400593e-01 2.3382567e-03 7.6231873e-03 1.9008631e-03 2.0347806e-03
  6.2096994e-02]
 [8.6310846e-01 2.7644213e-03 8.0626626e-03 1.9148019e-03 1.8785185e-03
  1.2227111e-01]
 [9.1652042e-01 2.6903537e-03 3.9578937e-02 8.5899659e-04 8.8750565e-04
  3.9463811e-02]
 [8.2289702e-01 2.0574366e-03 1.6610505e-01 2.3072047e-04 2.3558871e-04
  8.4742736e-03]
 [8.2656908e-01 1.9726462e-03 1.6397181e-01 2.1710586e-04 2.2401527e-04
  7.0454250e-03]]",410.44858,2.8047463e-05,"[[-0.09986053]
 [-0.45132247]
 [-0.47447205]
 [-0.5786275 ]]"
1160,-21.0,0.6323822,0.0056588217,0,"[[0.93299496 0.0022355  0.00786785 0.00178869 0.00189481 0.0532182 ]
 [0.8562774  0.00283277 0.00823243 0.00186721 0.00177967 0.12901062]
 [0.89865345 0.00256245 0.00791053 0.00189097 0.00189458 0.08708794]
 [0.91701466 0.00241593 0.00765345 0.00191149 0.00196673 0.06903777]
 [0.87172    0.00275456 0.00811808 0.00189364 0.00183964 0.11367415]]",418.48087,2.7977416e-05,"[[ 0.04384004]
 [-0.44199508]
 [-0.57468635]
 [-0.53114027]]"
1165,-21.0,0.42372134,0.0059364988,0,"[[0.9347172  0.00173136 0.00626175 0.00143998 0.00150484 0.0543449 ]
 [0.8162821  0.00212795 0.00662245 0.00145441 0.001357   0.17215611]
 [0.8162821  0.00212795 0.00662245 0.00145441 0.001357   0.17215611]
 [0.8162821  0.00212795 0.00662245 0.00145441 0.001357   0.17215611]
 [0.8162821  0.00212795 0.00662245 0.00145441 0.001357   0.17215611]]",350.36383,2.7907543e-05,"[[-0.1361713]
 [-0.4863171]
 [-0.4863171]
 [-0.4863171]]"
1170,-21.0,0.53149587,0.01352721,0,"[[0.94629043 0.00139079 0.00518469 0.00121751 0.00132323 0.04459334]
 [0.857425   0.00163279 0.00542994 0.00116705 0.00118921 0.13315603]
 [0.857425   0.00163279 0.00542994 0.00116705 0.00118921 0.13315603]
 [0.857425   0.00163279 0.00542994 0.00116705 0.00118921 0.13315603]
 [0.857425   0.00163279 0.00542994 0.00116705 0.00118921 0.13315603]]",386.58246,2.7837848e-05,"[[-0.3147869]
 [-0.4673795]
 [-0.4673795]
 [-0.4673795]]"
1175,-21.0,0.6924898,0.00025963393,0,"[[9.5597500e-01 9.9530350e-04 4.6115117e-03 8.4709382e-04 9.6761086e-04
  3.6603391e-02]
 [8.5754734e-01 1.1708282e-03 4.8682587e-03 8.3189289e-04 8.9502870e-04
  1.3468672e-01]
 [8.5754734e-01 1.1708282e-03 4.8682587e-03 8.3189289e-04 8.9502870e-04
  1.3468672e-01]
 [8.8232934e-01 1.1229590e-03 9.6148968e-02 2.0525650e-04 2.4200448e-04
  1.9951485e-02]
 [5.8322239e-01 5.7383033e-04 4.1367552e-01 3.0468351e-05 3.5881327e-05
  2.4618849e-03]]",433.0704,2.7768325e-05,"[[-0.3707043 ]
 [-0.54203486]
 [-0.54203486]
 [-0.514792  ]]"
1180,-21.0,0.5326159,0.003157002,0,"[[9.5469236e-01 1.0779847e-03 5.2782856e-03 9.6870464e-04 1.1432983e-03
  3.6839291e-02]
 [9.1417712e-01 1.1747930e-03 5.5592512e-03 9.4974326e-04 1.1138172e-03
  7.7025272e-02]
 [9.1417712e-01 1.1747930e-03 5.5592512e-03 9.4974326e-04 1.1138172e-03
  7.7025272e-02]
 [9.1417712e-01 1.1747930e-03 5.5592512e-03 9.4974326e-04 1.1138172e-03
  7.7025272e-02]
 [9.1417712e-01 1.1747930e-03 5.5592512e-03 9.4974326e-04 1.1138172e-03
  7.7025272e-02]]",372.0301,2.7698976e-05,"[[-0.23517299]
 [-0.44523364]
 [-0.44523364]
 [-0.44523364]]"
1185,-21.0,0.59102917,0.0010921607,0,"[[9.6946901e-01 7.0619641e-04 4.0697171e-03 6.0788653e-04 7.5790012e-04
  2.4389274e-02]
 [9.4805330e-01 7.7497598e-04 4.0909485e-03 6.3778704e-04 8.0053695e-04
  4.5642506e-02]
 [9.4805330e-01 7.7497598e-04 4.0909485e-03 6.3778704e-04 8.0053695e-04
  4.5642506e-02]
 [9.4805330e-01 7.7497598e-04 4.0909485e-03 6.3778704e-04 8.0053695e-04
  4.5642506e-02]
 [9.4805330e-01 7.7497598e-04 4.0909485e-03 6.3778704e-04 8.0053695e-04
  4.5642506e-02]]",394.28873,2.7629801e-05,"[[-0.26079407]
 [-0.47489038]
 [-0.47489038]
 [-0.47489038]]"
1190,-20.0,0.5133839,0.010620587,0,"[[0.955469   0.00115102 0.00559747 0.0010056  0.00124069 0.03553625]
 [0.93036455 0.00121119 0.00555068 0.00097621 0.00121905 0.06067815]
 [0.93036455 0.00121119 0.00555068 0.00097621 0.00121905 0.06067815]
 [0.93036455 0.00121119 0.00555068 0.00097621 0.00121905 0.06067815]
 [0.93036455 0.00121119 0.00555068 0.00097621 0.00121905 0.06067815]]",410.16504,2.7560796e-05,"[[-0.4512437 ]
 [-0.46668673]
 [-0.46668673]
 [-0.46668673]]"
1195,-21.0,0.6029915,0.0053249723,0,"[[9.4972605e-01 9.7120594e-04 4.8157480e-03 8.5341750e-04 1.0687525e-03
  4.2564861e-02]
 [9.0286267e-01 1.0323180e-03 4.8881746e-03 7.9449895e-04 1.0232306e-03
  8.9399174e-02]
 [9.0286267e-01 1.0323180e-03 4.8881746e-03 7.9449895e-04 1.0232306e-03
  8.9399174e-02]
 [9.2802972e-01 1.0355189e-03 2.9228773e-02 4.0316343e-04 5.8921456e-04
  4.0713619e-02]
 [8.6120468e-01 8.2558830e-04 1.2183131e-01 1.4753742e-04 2.3489310e-04
  1.5755961e-02]]",400.57413,2.7491966e-05,"[[-0.33475837]
 [-0.4420115 ]
 [-0.4420115 ]
 [-0.44753212]]"
1200,-21.0,0.6999147,0.0020235938,0,"[[9.5366621e-01 7.6791883e-04 4.2510568e-03 6.6409277e-04 8.3852495e-04
  3.9812218e-02]
 [8.9412695e-01 8.3073811e-04 4.4750855e-03 6.2389410e-04 8.0959866e-04
  9.9133678e-02]
 [8.9412695e-01 8.3073811e-04 4.4750855e-03 6.2389410e-04 8.0959866e-04
  9.9133678e-02]
 [8.9412695e-01 8.3073811e-04 4.4750855e-03 6.2389410e-04 8.0959866e-04
  9.9133678e-02]
 [9.2911762e-01 7.6338759e-04 3.4006312e-02 2.5930200e-04 3.9278594e-04
  3.5460643e-02]]",411.7997,2.7423306e-05,"[[-0.23770712]
 [-0.4519989 ]
 [-0.4519989 ]
 [-0.4519989 ]]"
1205,-21.0,0.57297826,0.0036142687,0,"[[9.7705907e-01 3.0553149e-04 1.9838556e-03 2.5407958e-04 3.2487756e-04
  2.0072646e-02]
 [9.4713074e-01 3.5261238e-04 2.0310937e-03 2.7728977e-04 3.5429999e-04
  4.9853954e-02]
 [9.4713074e-01 3.5261238e-04 2.0310937e-03 2.7728977e-04 3.5429999e-04
  4.9853954e-02]
 [9.3875086e-01 3.5746492e-04 2.0634111e-03 2.7200129e-04 3.4784613e-04
  5.8208480e-02]
 [9.6002191e-01 3.4518162e-04 1.9104999e-03 2.8917030e-04 3.6691077e-04
  3.7066255e-02]]",397.3258,2.7354821e-05,"[[-0.2169073 ]
 [-0.42936778]
 [-0.42936778]
 [-0.4596589 ]]"
1210,-21.0,0.8160036,0.0027920753,0,"[[9.8313510e-01 2.3066458e-04 1.6309698e-03 1.9512483e-04 2.5416867e-04
  1.4554000e-02]
 [9.6443731e-01 2.7058605e-04 1.7327871e-03 2.2132344e-04 2.8746517e-04
  3.3050425e-02]
 [9.6443731e-01 2.7058605e-04 1.7327871e-03 2.2132344e-04 2.8746517e-04
  3.3050425e-02]
 [9.6443731e-01 2.7058605e-04 1.7327871e-03 2.2132344e-04 2.8746517e-04
  3.3050425e-02]
 [9.6443731e-01 2.7058605e-04 1.7327871e-03 2.2132344e-04 2.8746517e-04
  3.3050425e-02]]",398.04114,2.7286505e-05,"[[-0.33137068]
 [-0.42979264]
 [-0.42979264]
 [-0.42979264]]"
1215,-21.0,0.6038538,0.0041130995,0,"[[9.82326865e-01 2.55611259e-04 1.78634340e-03 2.06863944e-04
  2.65037321e-04 1.51592055e-02]
 [9.60420787e-01 3.19446990e-04 1.93078467e-03 2.60499626e-04
  3.28161696e-04 3.67403850e-02]
 [9.60420787e-01 3.19446990e-04 1.93078467e-03 2.60499626e-04
  3.28161696e-04 3.67403850e-02]
 [9.60420787e-01 3.19446990e-04 1.93078467e-03 2.60499626e-04
  3.28161696e-04 3.67403850e-02]
 [9.60420787e-01 3.19446990e-04 1.93078467e-03 2.60499626e-04
  3.28161696e-04 3.67403850e-02]]",410.66617,2.7218359e-05,"[[-0.20842774]
 [-0.45348567]
 [-0.45348567]
 [-0.45348567]]"
1220,-21.0,0.66430116,0.0003730591,0,"[[9.8849118e-01 1.5070447e-04 3.1676604e-03 7.1378301e-05 9.2596434e-05
  8.0264956e-03]
 [9.5130515e-01 3.3137188e-04 2.2293224e-03 2.6395445e-04 3.2619570e-04
  4.5543980e-02]
 [9.5130515e-01 3.3137188e-04 2.2293224e-03 2.6395445e-04 3.2619570e-04
  4.5543980e-02]
 [9.5130515e-01 3.3137188e-04 2.2293224e-03 2.6395445e-04 3.2619570e-04
  4.5543980e-02]
 [9.5130515e-01 3.3137188e-04 2.2293224e-03 2.6395445e-04 3.2619570e-04
  4.5543980e-02]]",402.1368,2.7150383e-05,"[[-0.38368258]
 [-0.4707166 ]
 [-0.4707166 ]
 [-0.4707166 ]]"
1225,-21.0,0.7294328,0.0007782466,0,"[[9.7695822e-01 4.1013223e-04 3.8362688e-03 2.9392279e-04 3.7352828e-04
  1.8127810e-02]
 [9.3569857e-01 6.0260115e-04 4.1376534e-03 4.7729679e-04 5.9531856e-04
  5.8488633e-02]
 [9.3569857e-01 6.0260115e-04 4.1376534e-03 4.7729679e-04 5.9531856e-04
  5.8488633e-02]
 [9.3569857e-01 6.0260115e-04 4.1376534e-03 4.7729679e-04 5.9531856e-04
  5.8488633e-02]
 [9.3569857e-01 6.0260115e-04 4.1376534e-03 4.7729679e-04 5.9531856e-04
  5.8488633e-02]]",409.816,2.7082577e-05,"[[-0.27964413]
 [-0.439258  ]
 [-0.439258  ]
 [-0.439258  ]]"
1230,-21.0,0.57173026,0.0063755587,0,"[[9.5941430e-01 7.3365716e-04 4.5803883e-03 6.1619288e-04 7.6576270e-04
  3.3889670e-02]
 [9.0476537e-01 9.3477190e-04 5.8949091e-03 7.5770420e-04 9.3589502e-04
  8.6711340e-02]
 [9.0476537e-01 9.3477190e-04 5.8949091e-03 7.5770420e-04 9.3589502e-04
  8.6711340e-02]
 [9.0476537e-01 9.3477190e-04 5.8949091e-03 7.5770420e-04 9.3589502e-04
  8.6711340e-02]
 [9.0476537e-01 9.3477190e-04 5.8949091e-03 7.5770420e-04 9.3589502e-04
  8.6711340e-02]]",404.1545,2.701494e-05,"[[-0.20159654]
 [-0.39307457]
 [-0.39307457]
 [-0.39307457]]"
1235,-21.0,0.52946717,0.014623178,0,"[[9.6695542e-01 5.4331700e-04 3.7874966e-03 4.5717831e-04 5.8571948e-04
  2.7670903e-02]
 [9.1637093e-01 7.2304311e-04 5.0121024e-03 6.0852605e-04 7.8031671e-04
  7.6505035e-02]
 [9.1637093e-01 7.2304311e-04 5.0121024e-03 6.0852605e-04 7.8031671e-04
  7.6505035e-02]
 [9.1637093e-01 7.2304311e-04 5.0121024e-03 6.0852605e-04 7.8031671e-04
  7.6505035e-02]
 [9.1637093e-01 7.2304311e-04 5.0121024e-03 6.0852605e-04 7.8031671e-04
  7.6505035e-02]]",354.91708,2.6947471e-05,"[[-0.41041327]
 [-0.46913072]
 [-0.46913072]
 [-0.46913072]]"
1240,-21.0,0.64472646,0.004289154,0,"[[9.72642422e-01 4.54721128e-04 4.64769499e-03 3.30774346e-04
  4.46229125e-04 2.14781035e-02]
 [9.27601874e-01 7.03819504e-04 4.81025176e-03 5.99581050e-04
  7.94698484e-04 6.54897690e-02]
 [9.43872333e-01 6.13138254e-04 1.50101185e-02 3.68151494e-04
  5.43341797e-04 3.95929478e-02]
 [9.36560750e-01 4.61022981e-04 4.25007418e-02 1.80367773e-04
  2.86912691e-04 2.00102516e-02]
 [9.46343124e-01 4.70218307e-04 3.51376124e-02 1.94284046e-04
  3.03642941e-04 1.75511912e-02]]",377.66287,2.688017e-05,"[[-0.00287122]
 [-0.40848207]
 [-0.43108845]
 [-0.4984149 ]]"
1245,-21.0,0.47318584,0.010010833,0,"[[9.7226411e-01 4.2930793e-04 3.8325302e-03 3.2954986e-04 4.3520378e-04
  2.2709383e-02]
 [9.1533101e-01 6.4330624e-04 4.3373252e-03 5.3686259e-04 7.0218113e-04
  7.8449182e-02]
 [9.1533101e-01 6.4330624e-04 4.3373252e-03 5.3686259e-04 7.0218113e-04
  7.8449182e-02]
 [9.1533101e-01 6.4330624e-04 4.3373252e-03 5.3686259e-04 7.0218113e-04
  7.8449182e-02]
 [9.1533101e-01 6.4330624e-04 4.3373252e-03 5.3686259e-04 7.0218113e-04
  7.8449182e-02]]",394.6249,2.681304e-05,"[[-0.25760794]
 [-0.45041433]
 [-0.45041433]
 [-0.45041433]]"
1250,-21.0,0.49367744,0.0008719523,0,"[[9.5871097e-01 4.4099623e-04 5.7981187e-03 2.4813175e-04 3.4045734e-04
  3.4461282e-02]
 [9.0985572e-01 7.6487544e-04 4.5613013e-03 6.1226304e-04 8.0051605e-04
  8.3405226e-02]
 [9.0985572e-01 7.6487544e-04 4.5613013e-03 6.1226304e-04 8.0051605e-04
  8.3405226e-02]
 [9.0985572e-01 7.6487544e-04 4.5613013e-03 6.1226304e-04 8.0051605e-04
  8.3405226e-02]
 [9.0985572e-01 7.6487544e-04 4.5613013e-03 6.1226304e-04 8.0051605e-04
  8.3405226e-02]]",373.38876,2.6746078e-05,"[[-0.30335265]
 [-0.41995552]
 [-0.41995552]
 [-0.41995552]]"
1255,-21.0,0.6108601,0.005074298,0,"[[9.3338853e-01 1.1571398e-05 6.1927967e-02 3.8001514e-07 8.1520653e-07
  4.6708090e-03]
 [9.3194878e-01 5.0169352e-04 3.5235952e-03 3.9431208e-04 5.2782980e-04
  6.3103713e-02]
 [9.3194878e-01 5.0169352e-04 3.5235952e-03 3.9431208e-04 5.2782980e-04
  6.3103713e-02]
 [9.3194878e-01 5.0169352e-04 3.5235952e-03 3.9431208e-04 5.2782980e-04
  6.3103713e-02]
 [9.3194878e-01 5.0169352e-04 3.5235952e-03 3.9431208e-04 5.2782980e-04
  6.3103713e-02]]",368.06195,2.6679283e-05,"[[-0.47516805]
 [-0.42340633]
 [-0.42340633]
 [-0.42340633]]"
1260,-21.0,0.37406442,0.019723414,0,"[[8.7935042e-01 3.6204888e-06 1.1929780e-01 5.3680981e-08 1.4006547e-07
  1.3479488e-03]
 [9.4033897e-01 4.8605836e-04 3.6327029e-03 3.8015653e-04 5.1829341e-04
  5.4643776e-02]
 [9.4033897e-01 4.8605836e-04 3.6327029e-03 3.8015653e-04 5.1829341e-04
  5.4643776e-02]
 [9.4033897e-01 4.8605836e-04 3.6327029e-03 3.8015653e-04 5.1829341e-04
  5.4643776e-02]
 [9.4033897e-01 4.8605836e-04 3.6327029e-03 3.8015653e-04 5.1829341e-04
  5.4643776e-02]]",399.79245,2.6612654e-05,"[[-0.19041449]
 [-0.38923332]
 [-0.38923332]
 [-0.38923332]]"
1265,-21.0,0.70717233,0.00034662054,0,"[[9.64838088e-01 1.89835089e-04 1.45295113e-02 4.83933836e-05
  7.24890051e-05 2.03217119e-02]
 [8.87237310e-01 7.34680740e-04 5.14099188e-03 5.71428041e-04
  7.46946956e-04 1.05568625e-01]
 [8.87237310e-01 7.34680740e-04 5.14099188e-03 5.71428041e-04
  7.46946956e-04 1.05568625e-01]
 [8.87237310e-01 7.34680740e-04 5.14099188e-03 5.71428041e-04
  7.46946956e-04 1.05568625e-01]
 [9.10638630e-01 6.71448011e-04 1.66928973e-02 3.57894605e-04
  5.22826216e-04 7.11163729e-02]]",394.45102,2.6546195e-05,"[[-0.39639825]
 [-0.42033318]
 [-0.42033318]
 [-0.42033318]]"
1270,-21.0,0.3615482,0.0022016235,0,"[[5.59797168e-01 2.49402547e-05 4.30939764e-01 6.90203763e-07
  1.35334221e-06 9.23601817e-03]
 [8.73945057e-01 1.02518033e-03 6.92475727e-03 8.22122034e-04
  1.05208729e-03 1.16230786e-01]
 [8.73945057e-01 1.02518033e-03 6.92475727e-03 8.22122034e-04
  1.05208729e-03 1.16230786e-01]
 [8.73945057e-01 1.02518033e-03 6.92475727e-03 8.22122034e-04
  1.05208729e-03 1.16230786e-01]
 [8.92869890e-01 9.65000305e-04 1.87865756e-02 5.78010164e-04
  8.06407188e-04 8.59941691e-02]]",356.23828,2.6479896e-05,"[[-0.7269776 ]
 [-0.39942136]
 [-0.39942136]
 [-0.39942136]]"
1275,-21.0,0.6338176,0.007282742,0,"[[5.6716591e-01 2.1170208e-05 4.2223507e-01 4.3409747e-07 8.7175300e-07
  1.0576519e-02]
 [8.5959846e-01 1.0515099e-03 7.4334666e-03 7.9937687e-04 1.0359385e-03
  1.3008136e-01]
 [8.5959846e-01 1.0515099e-03 7.4334666e-03 7.9937687e-04 1.0359385e-03
  1.3008136e-01]
 [8.5959846e-01 1.0515099e-03 7.4334666e-03 7.9937687e-04 1.0359385e-03
  1.3008136e-01]
 [8.5959846e-01 1.0515099e-03 7.4334666e-03 7.9937687e-04 1.0359385e-03
  1.3008136e-01]]",377.90424,2.6413765e-05,"[[ 0.01829452]
 [-0.37966016]
 [-0.37966016]
 [-0.37966016]]"
1280,-21.0,0.37002957,0.026033986,0,"[[7.7822191e-01 4.0476934e-05 2.0780616e-01 9.3583998e-07 1.8794887e-06
  1.3928680e-02]
 [8.5191154e-01 1.0394650e-03 6.7808568e-03 7.3513878e-04 9.5393270e-04
  1.3857904e-01]
 [8.5191154e-01 1.0394650e-03 6.7808568e-03 7.3513878e-04 9.5393270e-04
  1.3857904e-01]
 [8.5191154e-01 1.0394650e-03 6.7808568e-03 7.3513878e-04 9.5393270e-04
  1.3857904e-01]
 [8.5191154e-01 1.0394650e-03 6.7808568e-03 7.3513878e-04 9.5393270e-04
  1.3857904e-01]]",361.0534,2.6347798e-05,"[[-0.35240057]
 [-0.41765153]
 [-0.41765153]
 [-0.41765153]]"
1285,-21.0,0.5831994,0.010478347,0,"[[4.4877362e-02 7.2873220e-08 9.5506692e-01 3.3131390e-11 1.3289854e-10
  5.5699948e-05]
 [9.0137988e-01 7.9220347e-04 5.2583865e-03 5.5082690e-04 7.4632105e-04
  9.1272376e-02]
 [9.3732017e-01 7.2918058e-04 4.1594836e-03 5.7664065e-04 7.6022441e-04
  5.6454264e-02]
 [9.4617277e-01 7.1019924e-04 3.8483134e-03 5.8512314e-04 7.6393341e-04
  4.7919549e-02]
 [9.1544950e-01 7.7149243e-04 4.8398301e-03 5.6406483e-04 7.5656141e-04
  7.7618532e-02]]",387.2413,2.6281994e-05,"[[-0.09007175]
 [-0.40946245]
 [-0.46653324]
 [-0.44862783]]"
1290,-21.0,0.64579594,0.00547871,0,"[[4.3130752e-02 2.9575556e-08 9.5684332e-01 7.0372718e-12 3.8423133e-11
  2.5865271e-05]
 [9.2050046e-01 6.6749472e-04 4.2603407e-03 4.5812564e-04 6.4085814e-04
  7.3472694e-02]
 [9.4896388e-01 6.1337429e-04 3.4135371e-03 4.8073140e-04 6.5134733e-04
  4.5877252e-02]
 [9.5474696e-01 6.0008810e-04 3.2382207e-03 4.8513588e-04 6.5202458e-04
  4.0277578e-02]
 [9.5474696e-01 6.0008810e-04 3.2382207e-03 4.8513588e-04 6.5202458e-04
  4.0277578e-02]]",372.74603,2.6216358e-05,"[[-0.06739953]
 [-0.40807474]
 [-0.45157573]
 [-0.43372825]]"
1295,-21.0,0.6503513,0.0037445463,0,"[[2.4008292e-01 7.8461409e-07 7.5975364e-01 1.5042783e-09 6.1685808e-09
  1.6262266e-04]
 [9.1859365e-01 6.9167977e-04 4.5741410e-03 4.7177426e-04 6.7342265e-04
  7.4995488e-02]
 [9.4738239e-01 6.3816714e-04 3.6916798e-03 4.9700198e-04 6.8297773e-04
  4.7107738e-02]
 [9.5457691e-01 6.2217796e-04 3.4513448e-03 5.0448760e-04 6.8481365e-04
  4.0160164e-02]
 [9.5457691e-01 6.2217796e-04 3.4513448e-03 5.0448760e-04 6.8481365e-04
  4.0160164e-02]]",405.88046,2.6150885e-05,"[[-0.24004695]
 [-0.408497  ]
 [-0.46318826]
 [-0.43875742]]"
1300,-21.0,0.5775862,0.00526947,0,"[[6.8119425e-01 1.4437991e-05 3.1687295e-01 2.0373164e-07 5.1734168e-07
  1.9175797e-03]
 [9.0776843e-01 7.8496174e-04 5.0023985e-03 5.5413711e-04 7.6526584e-04
  8.5124880e-02]
 [9.0776843e-01 7.8496174e-04 5.0023985e-03 5.5413711e-04 7.6526584e-04
  8.5124880e-02]
 [9.0776843e-01 7.8496174e-04 5.0023985e-03 5.5413711e-04 7.6526584e-04
  8.5124880e-02]
 [9.0776843e-01 7.8496174e-04 5.0023985e-03 5.5413711e-04 7.6526584e-04
  8.5124880e-02]]",382.8461,2.6085576e-05,"[[-0.40029112]
 [-0.40179893]
 [-0.40179893]
 [-0.40179893]]"
